query,checkRet,score,index,syntacticIds,semanticIds,newRet,newScore,newIndex,newSyntacticIds,newSemanticIds,error,remark,
ST天香,股票简称是天津松江,80,null,STR_INSTANCE,STR_INSTANCE,天津松江,100,股票简称{},STR_INSTANCE,STR_INSTANCE,指标发生变化,当前指标为：股票简称{}
6月20日跌幅＞9%,6月20日的涨跌幅<-9%,80,涨跌幅,427,1037,6月20日的涨跌幅<-9%,100,涨跌幅{交易日期:6月20日},427,1037,指标发生变化,当前指标为：涨跌幅{交易日期:6月20日}
近3个月跌幅大于50%,近3个月的区间涨跌幅<-50%,80,涨跌幅,427,1037,近3个月的区间涨跌幅<-50%,100,区间涨跌幅{+区间:近3个月},427,1037,指标发生变化,当前指标为：区间涨跌幅{+区间:近3个月}
000996每股息税前利润,股票代码是000996_&_每股息税前利润,80,每股息税前利润,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,000996_&_每股息税前利润,100,股票代码{}_&_每股息税前利润{},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票代码{}_&_每股息税前利润{}
有色金属 股息率最高,所属申万行业是有色金属_&_股息率(股票获利率)从大到小排名,80,股息率(股票获利率),STR_INSTANCE_&_530,STR_INSTANCE_&_1041,有色金属_&_股息率(股票获利率)最大,100,所属申万行业{}_&_股息率(股票获利率){},STR_INSTANCE_&_530,STR_INSTANCE_&_204,语义不同,当前语义号为：STR_INSTANCE_&_204;句式号为：STR_INSTANCE_&_530
黑猫股份每股现金流量净额,股票简称是黑猫股份_&_每股现金流量净额,80,每股现金流量净额,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,黑猫股份_&_每股现金流量净额,100,股票简称{}_&_每股现金流量净额{},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_每股现金流量净额{}
6月5日涨跌幅＞9.9%,6月5日的涨跌幅>9.9%,86,涨跌幅,248,161,6月5日的涨跌幅>9.9%,100,涨跌幅{交易日期:6月5日},248,161,指标发生变化,当前指标为：涨跌幅{交易日期:6月5日}
股价小于30元，市盈率小于10，连续3年净资产收益率大于30%,最新价<30元_&_市盈率(pe)<10_&_连续3年的净资产收益率roe(摊薄;公布值)>30%,82,最新价_&_市盈率(pe)_&_净资产收益率roe(摊薄;公布值),245_&_245_&_248,8_&_8_&_161,收盘价<30元_&_市盈率(pe)<10_&_连续3年的净资产收益率roe(摊薄;公布值)>30%,100,收盘价{}_&_市盈率(pe){}_&_净资产收益率roe(摊薄;公布值){报告期:连续3年},245_&_245_&_248,8_&_8_&_161,指标发生变化,当前指标为：收盘价{}_&_市盈率(pe){}_&_净资产收益率roe(摊薄;公布值){报告期:连续3年}
obv走平,obv走平,80,obv,183,22,obv走平,100,obv{},183,22,指标发生变化,当前指标为：obv{}
户均持股比例超过0.25％,户均持股比例>0.25%,80,户均持股比例,248,161,户均持股比例>0.25%,100,户均持股比例{},248,161,指标发生变化,当前指标为：户均持股比例{}
15天内跌幅大于10%,15天内的区间涨跌幅<-10%,80,涨跌幅,427,1037,15天内的区间涨跌幅<-10%,100,区间涨跌幅{+区间:15天内},427,1037,指标发生变化,当前指标为：区间涨跌幅{+区间:15天内}
近5天换手率大于80,近5天的区间换手率>80,90,区间换手率,9,9,近5天的区间换手率>80,100,区间换手率{+区间:近5天},9,9,指标发生变化,当前指标为：区间换手率{+区间:近5天}
2013.08.01阳包阴,2013.08.01的阳包阴,86,阳包阴,FREE_VAR,FREE_VAR,2013.08.01的阳包阴,100,阳包阴{交易日期:2013.08.01},FREE_VAR,FREE_VAR,指标发生变化,当前指标为：阳包阴{交易日期:2013.08.01}
中报净资产收益率大于15%,中报的净资产收益率roe(摊薄;公布值)>15%,90,净资产收益率roe(摊薄;公布值),248,161,中报的净资产收益率roe(摊薄;公布值)>15%,100,净资产收益率roe(摊薄;公布值){报告期:中报},248,161,指标发生变化,当前指标为：净资产收益率roe(摊薄;公布值){报告期:中报}
多头排列，10天涨幅小于20%,多头排列_&_10天的区间涨跌幅<20%,80,涨跌幅,203_&_423,919_&_1074,多头排列_&_10天的区间涨跌幅<20%,100,区间涨跌幅{+区间:10天},203_&_423,919_&_1074,指标发生变化,当前指标为：区间涨跌幅{+区间:10天}
机构持股比例不低于35%，近3年净利率不低于100%，区间涨跌幅小于50%,机构持股比例合计>=35%_&_近3年的销售净利率>=100%_&_区间涨跌幅<50%,82,机构持股比例合计_&_销售净利率_&_区间涨跌幅,249_&_249_&_15,162_&_162_&_13,机构持股比例合计>=35%_&_近3年的销售净利率>=100%_&_区间涨跌幅<50%,100,机构持股比例合计{}_&_销售净利率{报告期:近3年}_&_区间涨跌幅{},249_&_249_&_15,162_&_162_&_13,指标发生变化,当前指标为：机构持股比例合计{}_&_销售净利率{报告期:近3年}_&_区间涨跌幅{}
中报净资产收益率增长大于15%,中报的净资产收益率roe(摊薄;公布值)增长>15%,90,净资产收益率roe(摊薄;公布值),2,2,中报的净资产收益率roe(摊薄;公布值)增长>15%,100,净资产收益率roe(摊薄;公布值){报告期:中报},2,2,指标发生变化,当前指标为：净资产收益率roe(摊薄;公布值){报告期:中报}
2015每股净资产,2015年的每股净资产bps,90,每股净资产bps,FREE_VAR,FREE_VAR,2015年的每股净资产bps,100,每股净资产bps{报告期:2015年},FREE_VAR,FREE_VAR,指标发生变化,当前指标为：每股净资产bps{报告期:2015年}
昆明制药连续5年资产负债率,股票简称是昆明制药_&_连续5年的资产负债率,90,资产负债率,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,昆明制药_&_连续5年的资产负债率,100,股票简称{}_&_资产负债率{报告期:连续5年},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_资产负债率{报告期:连续5年}
光学光电子，2013年4月8日至4月18日涨跌幅,所属申万行业是光学光电子_&_2013年4月8日至4月18日的区间涨跌幅,86,区间涨跌幅,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,光学光电子_&_2013年4月8日至4月18日的涨跌幅,100,所属申万行业{}_&_涨跌幅{+区间:2013年4月8日至4月18日},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：所属申万行业{}_&_涨跌幅{+区间:2013年4月8日至4月18日}
光学光电子，2013年4月8日至4月18日涨跌幅，2013年4月19日至5月27日涨跌幅,所属申万行业是光学光电子_&_2013年4月8日至4月18日的区间涨跌幅_&_2013年4月19日至5月27日的区间涨跌幅,86,区间涨跌幅_&_区间涨跌幅,STR_INSTANCE_&_FREE_VAR_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR_&_FREE_VAR,光学光电子_&_2013年4月8日至4月18日的涨跌幅_&_2013年4月19日至5月27日的涨跌幅,100,所属申万行业{}_&_涨跌幅{+区间:2013年4月8日至4月18日}_&_涨跌幅{+区间:2013年4月19日至5月27日},STR_INSTANCE_&_FREE_VAR_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR_&_FREE_VAR,指标发生变化,当前指标为：所属申万行业{}_&_涨跌幅{+区间:2013年4月8日至4月18日}_&_涨跌幅{+区间:2013年4月19日至5月27日}
2012年净资产收益率大于10%，中报净资产收益率增长大于15%,2012年的净资产收益率roe(摊薄;公布值)>10%_&_中报的净资产收益率roe(摊薄;公布值)增长>15%,90,净资产收益率roe(摊薄;公布值)_&_净资产收益率roe(摊薄;公布值),248_&_2,161_&_2,2012年的净资产收益率roe(摊薄;公布值)>10%_&_中报的净资产收益率roe(摊薄;公布值)增长>15%,100,净资产收益率roe(摊薄;公布值){报告期:2012年}_&_净资产收益率roe(摊薄;公布值){报告期:中报},248_&_2,161_&_2,指标发生变化,当前指标为：净资产收益率roe(摊薄;公布值){报告期:2012年}_&_净资产收益率roe(摊薄;公布值){报告期:中报}
2013.07.31量比大于2，2013.08.01开盘价小于2013.07.31开盘价,2013.07.31的量比>2_&_2013.08.01的开盘价<2013.07.31的开盘价,87,量比_&_开盘价_&_开盘价,9_&_16,9_&_14,2013.07.31的量比>2_&_2013.08.01的开盘价<2013.07.31的开盘价,100,量比{交易日期:2013.07.31}_&_开盘价{交易日期:2013.08.01}_&_开盘价{交易日期:2013.07.31},9_&_16,9_&_14,指标发生变化,当前指标为：量比{交易日期:2013.07.31}_&_开盘价{交易日期:2013.08.01}_&_开盘价{交易日期:2013.07.31}
光学光电子，7月9日涨跌幅,所属申万行业是光学光电子_&_7月9日的涨跌幅,86,涨跌幅,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,光学光电子_&_7月9日的涨跌幅,100,所属申万行业{}_&_涨跌幅{交易日期:7月9日},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：所属申万行业{}_&_涨跌幅{交易日期:7月9日}
2013.08.01阳包阴，2013.07.31量比大于2,2013.08.01的阳包阴_&_2013.07.31的量比>2,88,阳包阴_&_量比,FREE_VAR_&_9,FREE_VAR_&_9,2013.08.01的阳包阴_&_2013.07.31的量比>2,100,阳包阴{交易日期:2013.08.01}_&_量比{交易日期:2013.07.31},FREE_VAR_&_9,FREE_VAR_&_9,指标发生变化,当前指标为：阳包阴{交易日期:2013.08.01}_&_量比{交易日期:2013.07.31}
广州药业2007年价格,股票简称是白云山_&_2007年的收盘价,86,收盘价,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,白云山_&_2007年的收盘价,100,股票简称{}_&_收盘价{交易日期:2007年},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_收盘价{交易日期:2007年}
三日涨幅小于5%,3日的区间涨跌幅<5%,80,涨跌幅,423,1074,3日的区间涨跌幅<5%,100,区间涨跌幅{+区间:3日},423,1074,指标发生变化,当前指标为：区间涨跌幅{+区间:3日}
光学光电子，2013年6月25日至今涨跌幅，,所属申万行业是光学光电子_&_2013年6月25日至今的区间涨跌幅,86,区间涨跌幅,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,光学光电子_&_2013年6月25日至今的涨跌幅,100,所属申万行业{}_&_涨跌幅{+区间:2013年6月25日至今},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：所属申万行业{}_&_涨跌幅{+区间:2013年6月25日至今}
土地流转交易,所属概念是土地流转_&_交易状态是交易,80,null,STR_INSTANCE_&_STR_INSTANCE,STR_INSTANCE_&_STR_INSTANCE,土地流转_&_交易,100,所属概念{}_&_交易状态{},STR_INSTANCE_&_STR_INSTANCE,STR_INSTANCE_&_STR_INSTANCE,指标发生变化,当前指标为：所属概念{}_&_交易状态{}
凌云股份换手率,股票简称是凌云股份_&_最新换手率,80,最新换手率,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,凌云股份_&_换手率,100,股票简称{}_&_换手率{},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_换手率{}
2013年2季报的市净率小于1,2013年2季报的市净率(pb;最新)<1,80,市净率(pb;最新),245,8,2013年2季报的市净率(pb)<1,95,市净率(pb){交易日期:2013年2季报},245,8,指标发生变化,当前指标为：市净率(pb){交易日期:2013年2季报}
今天市净率小于1,今天的市净率(pb;最新)<1,90,市净率(pb;最新),245,8,今天的市净率(pb)<1,100,市净率(pb){交易日期:今天},245,8,指标发生变化,当前指标为：市净率(pb){交易日期:今天}
MTM大于0,mtm>0,80,mtm,9,9,mtm>0,100,mtm{},9,9,指标发生变化,当前指标为：mtm{}
今天市盈率小于10,今天的市盈率(pe)<10,86,市盈率(pe),245,8,今天的市盈率(pe)<10,100,市盈率(pe){交易日期:今天},245,8,指标发生变化,当前指标为：市盈率(pe){交易日期:今天}
投资收益超过50%,投资收益>50%,80,投资收益,248,161,投资收益,43,投资收益{},FREE_VAR,FREE_VAR,语义不同,当前语义号为：FREE_VAR;句式号为：FREE_VAR
KDJ 超卖,kdj超卖,80,kdj,27,24,kdj超卖,90,kdj{},27,24,指标发生变化,当前指标为：kdj{}
6天内跌幅>15%,6天内的区间涨跌幅<-15%,80,涨跌幅,427,1037,6天内的区间涨跌幅<-15%,100,区间涨跌幅{+区间:6天内},427,1037,指标发生变化,当前指标为：区间涨跌幅{+区间:6天内}
社会服务,所属证监会行业是社会服务,80,null,STR_INSTANCE,STR_INSTANCE,社会服务,100,所属证监会行业{},STR_INSTANCE,STR_INSTANCE,指标发生变化,当前指标为：所属证监会行业{}
一季度净资产收益率大于6%,1季度的净资产收益率roe(摊薄;公布值)>6%,90,净资产收益率roe(摊薄;公布值),248,161,1季度的净资产收益率roe(摊薄;公布值)>6%,100,净资产收益率roe(摊薄;公布值){报告期:1季度},248,161,指标发生变化,当前指标为：净资产收益率roe(摊薄;公布值){报告期:1季度}
创业板一季度净资产收益率大于4%,股票市场类型是创业板_&_1季度的净资产收益率roe(摊薄;公布值)>4%,90,净资产收益率roe(摊薄;公布值),STR_INSTANCE_&_248,STR_INSTANCE_&_161,创业板_&_1季度的净资产收益率roe(摊薄;公布值)>4%,100,股票市场类型{}_&_净资产收益率roe(摊薄;公布值){报告期:1季度},STR_INSTANCE_&_248,STR_INSTANCE_&_161,指标发生变化,当前指标为：股票市场类型{}_&_净资产收益率roe(摊薄;公布值){报告期:1季度}
两面针每股分红送转,股票简称是两面针_&_每股股利(税前),80,每股股利(税前),STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,两面针_&_每股分红送转,100,股票简称{}_&_每股分红送转{},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_每股分红送转{}
中牧股份流通a股,股票简称是中牧股份_&_流通a股,80,流通a股,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,中牧股份_&_流通a股,100,股票简称{}_&_流通a股{},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_流通a股{}
2012年12月1日至今涨跌幅大于-20%,2012年12月1日至今的区间涨跌幅>-20%,86,区间涨跌幅,248,161,2012年12月1日至今的区间涨跌幅>-20%,100,区间涨跌幅{+区间:2012年12月1日至今},248,161,指标发生变化,当前指标为：区间涨跌幅{+区间:2012年12月1日至今}
低位天量,行情收盘价低位_&_天量,80,行情收盘价_&_天量,222_&_FREE_VAR,115_&_FREE_VAR,行情收盘价低位_&_天量,100,行情收盘价{}_&_天量{},222_&_FREE_VAR,115_&_FREE_VAR,指标发生变化,当前指标为：行情收盘价{}_&_天量{}
连续三年净资产收益率大于15%，市净率低于2,连续3年的净资产收益率roe(摊薄;公布值)>15%_&_市净率(pb)<2,84,净资产收益率roe(摊薄;公布值)_&_市净率(pb),248_&_245,161_&_8,连续3年的净资产收益率roe(摊薄;公布值)>15%_&_市净率(pb)<2,100,净资产收益率roe(摊薄;公布值){报告期:连续3年}_&_市净率(pb){},248_&_245,161_&_8,指标发生变化,当前指标为：净资产收益率roe(摊薄;公布值){报告期:连续3年}_&_市净率(pb){}
计算机应用300044,所属申万行业是计算机应用_&_股票代码是300044,80,null,STR_INSTANCE_&_STR_INSTANCE,STR_INSTANCE_&_STR_INSTANCE,计算机应用_&_300044,100,所属申万行业{}_&_股票代码{},STR_INSTANCE_&_STR_INSTANCE,STR_INSTANCE_&_STR_INSTANCE,指标发生变化,当前指标为：所属申万行业{}_&_股票代码{}
最新资金净流入大于100万,最新资金净流入>1000000,80,最新资金净流入,9,9,最新资金净流入>1000000,100,最新资金净流入{},9,9,指标发生变化,当前指标为：最新资金净流入{}
换手率大于5% 量比大于3倍,最新换手率>5%_&_量比>3倍,80,最新换手率_&_量比,248_&_248,161_&_161,最新换手率>5%_&_量比>3倍,100,最新换手率{}_&_量比{},248_&_248,161_&_161,指标发生变化,当前指标为：最新换手率{}_&_量比{}
连续二天下影线,连续2天的下影线,86,下影线,FREE_VAR,FREE_VAR,连续2天的下影线,100,下影线{交易日期:连续2天},FREE_VAR,FREE_VAR,指标发生变化,当前指标为：下影线{交易日期:连续2天}
昨天换手率高于20%,昨天的换手率>20%,90,换手率,248,161,昨天的换手率>20%,100,换手率{交易日期:昨天},248,161,指标发生变化,当前指标为：换手率{交易日期:昨天}
瑞普生物户均持股数量,股票简称是瑞普生物_&_户均持股数量,80,户均持股数量,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,瑞普生物_&_户均持股数量,100,股票简称{}_&_户均持股数量{},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_户均持股数量{}
当月跌幅大于20%,当月的区间涨跌幅<-20%,80,涨跌幅,427,1037,涨跌幅<-20%,83,涨跌幅{},427,1037,指标发生变化,当前指标为：涨跌幅{}
连续三年净资产收益率大于20%，流通市值小于20,连续3年的净资产收益率roe(摊薄;公布值)>20%_&_流通市值<20,85,净资产收益率roe(摊薄;公布值)_&_流通市值,248_&_245,161_&_8,连续3年的净资产收益率roe(摊薄;公布值)>20%_&_流通市值<20,100,净资产收益率roe(摊薄;公布值){报告期:连续3年}_&_流通市值{},248_&_245,161_&_8,指标发生变化,当前指标为：净资产收益率roe(摊薄;公布值){报告期:连续3年}_&_流通市值{}
最近二个月跌幅超过40%,最近2个月的区间涨跌幅<-40%,80,涨跌幅,427,1037,最近2个月的区间涨跌幅<-40%,100,区间涨跌幅{+区间:最近2个月},427,1037,指标发生变化,当前指标为：区间涨跌幅{+区间:最近2个月}
7月份跌幅超过30%,7月份的月涨跌幅<-30%,80,涨跌幅,427,1037,7月份的涨跌幅<-30%,100,涨跌幅{交易日期:7月份},427,1037,指标发生变化,当前指标为：涨跌幅{交易日期:7月份}
最近2年跌幅超过60%,最近2年的区间涨跌幅<-60%,80,涨跌幅,427,1037,最近2年的区间涨跌幅<-60%,100,区间涨跌幅{+区间:最近2年},427,1037,指标发生变化,当前指标为：区间涨跌幅{+区间:最近2年}
广州 净利润连续十年增长,城市是广州_&_连续10年的净利润(同比增长率)>0%,90,净利润(同比增长率),STR_INSTANCE_&_436,STR_INSTANCE_&_161,广州_&_净利润_&_连续的净利润(同比增长率)>0%,96,城市{}_&_净利润{}_&_净利润(同比增长率){报告期:连续},STR_INSTANCE_&_FREE_VAR_&_824,STR_INSTANCE_&_FREE_VAR_&_161,语义不同,当前语义号为：STR_INSTANCE_&_FREE_VAR_&_161;句式号为：STR_INSTANCE_&_FREE_VAR_&_824
近3日量比大于3,近3日的量比>3,90,量比,9,9,近3日的量比>3,100,量比{交易日期:近3日},9,9,指标发生变化,当前指标为：量比{交易日期:近3日}
连续三年净资产收益率大于2%，流通市值小于10亿,连续3年的净资产收益率roe(摊薄;公布值)>2%_&_流通市值<1000000000,85,净资产收益率roe(摊薄;公布值)_&_流通市值,248_&_245,161_&_8,连续3年的净资产收益率roe(摊薄;公布值)>2%_&_流通市值<1000000000,100,净资产收益率roe(摊薄;公布值){报告期:连续3年}_&_流通市值{},248_&_245,161_&_8,指标发生变化,当前指标为：净资产收益率roe(摊薄;公布值){报告期:连续3年}_&_流通市值{}
连续三年净资产收益率大于2%，流通盘小于10亿,连续3年的净资产收益率roe(摊薄;公布值)>2%_&_流通a股<1000000000,85,净资产收益率roe(摊薄;公布值)_&_流通a股,248_&_245,161_&_8,连续3年的净资产收益率roe(摊薄;公布值)>2%_&_流通a股<1000000000,100,净资产收益率roe(摊薄;公布值){报告期:连续3年}_&_流通a股{},248_&_245,161_&_8,指标发生变化,当前指标为：净资产收益率roe(摊薄;公布值){报告期:连续3年}_&_流通a股{}
总股本在100亿以下,总股本<10000000000,80,总股本,394,8,总股本<10000000000,100,总股本{},394,8,指标发生变化,当前指标为：总股本{}
华神集团，近五年收入,股票简称是华神集团_&_近5年的营业收入,86,营业收入,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,华神集团_&_近5年的营业收入,100,股票简称{}_&_营业收入{报告期:近5年},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_营业收入{报告期:近5年}
华神集团，净利润,股票简称是华神集团_&_净利润,80,净利润,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,华神集团_&_净利润,100,股票简称{}_&_净利润{},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_净利润{}
连续三年净资产收益率大于5%，流通盘小于10亿，股价小于10元,连续3年的净资产收益率roe(摊薄;公布值)>5%_&_流通a股<1000000000_&_最新价<10元,82,净资产收益率roe(摊薄;公布值)_&_流通a股_&_最新价,248_&_245_&_245,161_&_8_&_8,连续3年的净资产收益率roe(摊薄;公布值)>5%_&_流通a股<1000000000_&_收盘价<10元,100,净资产收益率roe(摊薄;公布值){报告期:连续3年}_&_流通a股{}_&_收盘价{},248_&_245_&_245,161_&_8_&_8,指标发生变化,当前指标为：净资产收益率roe(摊薄;公布值){报告期:连续3年}_&_流通a股{}_&_收盘价{}
总股本小于2亿3,总股本<230000000,80,总股本,245,8,总股本<230000000,100,总股本{},245,8,指标发生变化,当前指标为：总股本{}
2011市值小于50亿,2011年的总市值<5000000000,90,总市值,245,8,2011年的总市值<5000000000,100,总市值{交易日期:2011年},245,8,指标发生变化,当前指标为：总市值{交易日期:2011年}
都市股份,股票简称是海通证券,80,null,STR_INSTANCE,STR_INSTANCE,海通证券,100,股票简称{},STR_INSTANCE,STR_INSTANCE,指标发生变化,当前指标为：股票简称{}
金科股份销售毛利率,股票简称是金科股份_&_销售毛利率,80,销售毛利率,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,金科股份_&_销售毛利率,100,股票简称{}_&_销售毛利率{},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_销售毛利率{}
系统集成，海通证券,所属申万行业是系统集成_&_股票简称是海通证券,80,null,STR_INSTANCE_&_STR_INSTANCE,STR_INSTANCE_&_STR_INSTANCE,系统集成_&_海通证券,100,泛概念{}_&_股票简称{},STR_INSTANCE_&_STR_INSTANCE,STR_INSTANCE_&_STR_INSTANCE,指标发生变化,当前指标为：泛概念{}_&_股票简称{}
2013年1季度年化净资产收益率,2013年1季度的年化净资产收益率,90,年化净资产收益率,FREE_VAR,FREE_VAR,2013年1季度的年化净资产收益率,100,年化净资产收益率{报告期:2013年1季度},FREE_VAR,FREE_VAR,指标发生变化,当前指标为：年化净资产收益率{报告期:2013年1季度}
近一周跌幅超过20%,近1周的周涨跌幅<-20%,80,涨跌幅,427,1037,近1周的涨跌幅<-20%,100,涨跌幅{交易日期:近1周},427,1037,指标发生变化,当前指标为：涨跌幅{交易日期:近1周}
洪城水业户均持股数季度增长率,股票简称是洪城水业_&_户均持股数季度增长率,80,户均持股数季度增长率,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,洪城水业_&_户均持股数季度增长率,100,股票简称{}_&_户均持股数季度增长率{},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_户均持股数季度增长率{}
2010年度年化净资产收益率,2010年度的年化净资产收益率,90,年化净资产收益率,FREE_VAR,FREE_VAR,2010年度的年化净资产收益率,100,年化净资产收益率{报告期:2010年度},FREE_VAR,FREE_VAR,指标发生变化,当前指标为：年化净资产收益率{报告期:2010年度}
机构持股比例合计大于20,机构持股比例合计>20,80,机构持股比例合计,9,9,机构持股比例合计>20,100,机构持股比例合计{},9,9,指标发生变化,当前指标为：机构持股比例合计{}
机构评级买入，股价处于低位，,机构投资评级(标准化评级)_&_macd买入信号_&_行情收盘价低位,80,机构投资评级(标准化评级)_&_macd_&_行情收盘价,FREE_VAR_&_102_&_222,FREE_VAR_&_84_&_115,机构投资评级(标准化评级)包含买入_&_收盘价低位,85,机构投资评级(标准化评级){}_&_收盘价{},1204_&_222,1306_&_115,语义不同,当前语义号为：1306_&_115;句式号为：1204_&_222
流通盘1亿以下，价格12元以下，,流通a股<100000000_&_最新价<12元,80,流通a股_&_最新价,181_&_181,8_&_8,流通a股<100000000_&_收盘价<12元,100,流通a股{}_&_收盘价{},181_&_181,8_&_8,指标发生变化,当前指标为：流通a股{}_&_收盘价{}
宝泰隆应收账款周转率,股票简称是宝泰隆_&_应收账款周转率,80,应收账款周转率,STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,宝泰隆_&_应收账款周转率,100,股票简称{}_&_应收账款周转率{},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_应收账款周转率{}
流通盘3000万到八千万股，价格8到12元，创业板,流通a股>=30000000股且流通a股<=80000000股_&_最新价>=8元且最新价<=12元_&_股票市场类型是创业板,80,流通a股_&_流通a股_&_最新价_&_最新价,286_&_286_&_STR_INSTANCE,168&1017_&_168&1017_&_STR_INSTANCE,流通a股>=30000000股且流通a股<=80000000股_&_收盘价>=8元且收盘价<=12元_&_创业板,100,流通a股{}_&_流通a股{}_&_收盘价{}_&_收盘价{}_&_股票市场类型{},286_&_286_&_STR_INSTANCE,168&1017_&_168&1017_&_STR_INSTANCE,指标发生变化,当前指标为：流通a股{}_&_流通a股{}_&_收盘价{}_&_收盘价{}_&_股票市场类型{}
同花顺 300033,股票简称是同花顺_&_股票代码是300033,80,,STR_INSTANCE_&_STR_INSTANCE,STR_INSTANCE_&_STR_INSTANCE,同花顺;300033,100,股票简称{},STR_INSTANCE,STR_INSTANCE,语义不同,当前语义号为：STR_INSTANCE;句式号为：STR_INSTANCE
新华保险2003年至2012年净资产收益率,股票简称是新华保险_&_2003年至2012年的净资产收益率roe(摊薄;公布值),90,净资产收益率roe(摊薄;公布值),STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,新华保险_&_2003年至2012年的净资产收益率roe(摊薄;公布值),100,股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:2003年至2012年},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:2003年至2012年}
中国人寿2003年至2012年净资产收益率,股票简称是中国人寿_&_2003年至2012年的净资产收益率roe(摊薄;公布值),90,净资产收益率roe(摊薄;公布值),STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,中国人寿_&_2003年至2012年的净资产收益率roe(摊薄;公布值),100,股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:2003年至2012年},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:2003年至2012年}
川投能源2003年至2012年净资产收益率,股票简称是川投能源_&_2003年至2012年的净资产收益率roe(摊薄;公布值),90,净资产收益率roe(摊薄;公布值),STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,川投能源_&_2003年至2012年的净资产收益率roe(摊薄;公布值),100,股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:2003年至2012年},STR_INSTANCE_&_FREE_VAR,STR_INSTANCE_&_FREE_VAR,指标发生变化,当前指标为：股票简称{}_&_净资产收益率roe(摊薄;公布值){报告期:2003年至2012年}
